billing_id,Customer_Id,billing_date,due_date,payment_date,bill_amount
TEL-1001516,KDD8FEO1X7,3/29/2022,4/23/2022,5/4/2022,160
TEL-1003281,KDD8FEO1X7,12/20/2021,1/14/2022,1/27/2022,165
TEL-1011539,KDD8FEO1X7,10/14/2022,11/8/2022,10/15/2022,38
TEL-1001518,NUMLMVRCPE,3/20/2021,4/14/2021,5/7/2021,13
TEL-1004572,NUMLMVRCPE,7/3/2021,7/28/2021,8/14/2021,229
TEL-1013840,NUMLMVRCPE,3/25/2022,4/19/2022,5/8/2022,176
TEL-1001519,LT63NMKZU5,9/24/2021,10/19/2021,10/18/2021,86
TEL-1006854,LT63NMKZU5,3/8/2021,4/2/2021,3/23/2021,214
TEL-1006891,LT63NMKZU5,8/4/2021,8/29/2021,9/19/2021,51
TEL-1011759,LT63NMKZU5,5/12/2022,6/6/2022,6/21/2022,29
TEL-1001520,7NYFW0EDZX,12/18/2022,1/12/2023,1/13/2023,14
TEL-1008576,7NYFW0EDZX,6/18/2022,7/13/2022,7/7/2022,130
TEL-1009526,7NYFW0EDZX,10/13/2021,11/7/2021,10/15/2021,215
TEL-1013869,7NYFW0EDZX,6/4/2022,6/29/2022,6/24/2022,169
TEL-1001521,GYYP3DFDLD,3/14/2022,4/8/2022,4/8/2022,70
TEL-1001638,GYYP3DFDLD,5/28/2021,6/22/2021,6/17/2021,147
TEL-1002431,GYYP3DFDLD,7/13/2022,8/7/2022,8/1/2022,133
TEL-1001522,1CDSVHX0YZ,7/10/2021,8/4/2021,7/19/2021,254
TEL-1005351,1CDSVHX0YZ,11/28/2022,12/23/2022,1/9/2023,177
TEL-1011524,1CDSVHX0YZ,6/13/2021,7/8/2021,6/21/2021,57
TEL-1001524,8AIX68E5UN,11/16/2022,12/11/2022,12/13/2022,265
TEL-1006299,8AIX68E5UN,4/3/2022,4/28/2022,4/11/2022,300
TEL-1012871,8AIX68E5UN,12/21/2022,1/15/2023,1/25/2023,230
TEL-1001525,OIRE8J7RF2,5/30/2022,6/24/2022,6/23/2022,157
TEL-1002089,OIRE8J7RF2,9/9/2022,10/4/2022,10/28/2022,99
TEL-1008774,OIRE8J7RF2,5/1/2021,5/26/2021,5/16/2021,159
TEL-1001526,8DM4YSH57Y,7/22/2022,8/16/2022,8/7/2022,241
TEL-1009219,8DM4YSH57Y,10/8/2021,11/2/2021,11/26/2021,77
TEL-1001527,T4KJH56AWB,10/2/2022,10/27/2022,10/17/2022,112
TEL-1003102,T4KJH56AWB,9/25/2022,10/20/2022,10/21/2022,291
TEL-1003924,T4KJH56AWB,11/18/2022,12/13/2022,1/6/2023,299
TEL-1001528,MZ9H8BZSAF,2/6/2021,3/3/2021,3/16/2021,244
TEL-1003763,MZ9H8BZSAF,5/4/2022,5/29/2022,5/20/2022,62
TEL-1009183,MZ9H8BZSAF,2/19/2021,3/16/2021,3/7/2021,189
TEL-1001529,5QA6OUGCC5,9/12/2021,10/7/2021,10/8/2021,287
TEL-1007700,5QA6OUGCC5,9/30/2022,10/25/2022,11/12/2022,292
TEL-1012241,5QA6OUGCC5,12/22/2021,1/16/2022,12/26/2021,225
TEL-1001531,BWJZT5AT92,3/16/2021,4/10/2021,5/3/2021,204
TEL-1009537,BWJZT5AT92,5/8/2022,6/2/2022,5/12/2022,216
TEL-1001533,I74DZUZYBJ,10/26/2022,11/20/2022,11/21/2022,234
TEL-1004850,I74DZUZYBJ,12/23/2022,1/17/2023,12/30/2022,34
TEL-1006983,I74DZUZYBJ,4/23/2021,5/18/2021,5/16/2021,23
TEL-1014953,I74DZUZYBJ,8/4/2021,8/29/2021,8/26/2021,148
TEL-1001534,LPKV3FIJ27,3/21/2021,4/15/2021,4/9/2021,41
TEL-1002407,LPKV3FIJ27,11/29/2022,12/24/2022,1/14/2023,167
TEL-1005904,LPKV3FIJ27,8/7/2021,9/1/2021,8/27/2021,29
TEL-1001535,IHZN8ZF50P,3/21/2022,4/15/2022,4/20/2022,170
TEL-1002305,IHZN8ZF50P,11/15/2022,12/10/2022,11/25/2022,287
TEL-1007460,IHZN8ZF50P,1/17/2021,2/11/2021,2/19/2021,171
TEL-1011873,IHZN8ZF50P,1/21/2021,2/15/2021,1/22/2021,170
TEL-1001536,NLQY2IL1HB,9/9/2022,10/4/2022,9/24/2022,167
TEL-1007236,NLQY2IL1HB,2/12/2021,3/9/2021,3/7/2021,253
TEL-1011620,NLQY2IL1HB,11/3/2021,11/28/2021,11/9/2021,152
TEL-1001537,6HTER84HA7,3/25/2022,4/19/2022,4/14/2022,82
TEL-1006169,6HTER84HA7,5/1/2021,5/26/2021,5/5/2021,56
TEL-1013391,6HTER84HA7,11/30/2022,12/25/2022,1/9/2023,264
TEL-1013700,6HTER84HA7,6/6/2021,7/1/2021,6/18/2021,284
TEL-1001539,MP4BOKVQNW,10/29/2021,11/23/2021,11/10/2021,85
TEL-1013386,MP4BOKVQNW,6/3/2021,6/28/2021,7/10/2021,277
TEL-1001540,NBXZW8NDNZ,10/31/2021,11/25/2021,11/24/2021,177
TEL-1008670,NBXZW8NDNZ,3/11/2022,4/5/2022,3/19/2022,99
TEL-1010700,NBXZW8NDNZ,6/15/2021,7/10/2021,7/21/2021,181
TEL-1011153,NBXZW8NDNZ,12/18/2022,1/12/2023,1/7/2023,221
TEL-1001541,EBNW565FL5,11/26/2022,12/21/2022,12/12/2022,176
TEL-1012052,EBNW565FL5,4/10/2021,5/5/2021,5/15/2021,276
TEL-1001543,0IHW38NISB,3/10/2022,4/4/2022,4/12/2022,267
TEL-1006658,0IHW38NISB,11/29/2022,12/24/2022,12/7/2022,131
TEL-1001544,814ZIL2ZTW,2/9/2021,3/6/2021,2/27/2021,229
TEL-1001848,814ZIL2ZTW,2/15/2022,3/12/2022,3/4/2022,28
TEL-1001545,I91Y4O3D64,4/17/2022,5/12/2022,4/19/2022,17
TEL-1004654,I91Y4O3D64,3/11/2021,4/5/2021,3/14/2021,159
TEL-1004795,I91Y4O3D64,10/3/2021,10/28/2021,11/15/2021,70
TEL-1005349,I91Y4O3D64,6/9/2022,7/4/2022,7/23/2022,25
TEL-1001546,P23UM16AVF,10/12/2021,11/6/2021,11/26/2021,189
TEL-1005333,P23UM16AVF,9/1/2022,9/26/2022,9/23/2022,166
TEL-1006774,P23UM16AVF,6/21/2021,7/16/2021,8/9/2021,230
TEL-1009455,P23UM16AVF,11/21/2021,12/16/2021,11/22/2021,205
TEL-1001547,NH64FGJ2VR,4/7/2021,5/2/2021,5/10/2021,257
TEL-1002236,NH64FGJ2VR,1/25/2021,2/19/2021,2/2/2021,167
TEL-1007645,NH64FGJ2VR,2/25/2022,3/22/2022,2/26/2022,61
TEL-1009738,NH64FGJ2VR,4/2/2022,4/27/2022,4/19/2022,144
TEL-1010051,NH64FGJ2VR,9/7/2022,10/2/2022,9/23/2022,73
TEL-1001548,1O2DVU63Z0,12/7/2022,1/1/2023,1/19/2023,258
TEL-1002011,1O2DVU63Z0,2/7/2021,3/4/2021,2/16/2021,165
TEL-1006269,1O2DVU63Z0,10/29/2021,11/23/2021,12/6/2021,11
TEL-1011171,1O2DVU63Z0,1/19/2022,2/13/2022,2/15/2022,294
TEL-1014570,1O2DVU63Z0,12/12/2021,1/6/2022,1/25/2022,239
TEL-1001549,GLCYWRIEB7,3/27/2022,4/21/2022,3/28/2022,240
TEL-1013850,GLCYWRIEB7,4/4/2021,4/29/2021,4/19/2021,155
TEL-1014591,GLCYWRIEB7,5/4/2022,5/29/2022,5/7/2022,218
TEL-1001550,BUXBKJI00A,9/9/2021,10/4/2021,9/9/2021,252
TEL-1006384,BUXBKJI00A,10/14/2022,11/8/2022,10/20/2022,95
TEL-1009633,BUXBKJI00A,6/16/2021,7/11/2021,8/3/2021,70
TEL-1001552,U5D14IA9YH,5/22/2021,6/16/2021,6/9/2021,86
TEL-1006430,U5D14IA9YH,9/20/2022,10/15/2022,10/27/2022,99
TEL-1009842,U5D14IA9YH,4/19/2021,5/14/2021,5/18/2021,192
TEL-1001553,5F4I0T4481,5/28/2022,6/22/2022,6/1/2022,139
TEL-1001554,YQQ5LDDML1,6/27/2022,7/22/2022,7/29/2022,270
TEL-1009381,YQQ5LDDML1,5/19/2021,6/13/2021,6/14/2021,271
TEL-1001556,2SHICT3U7L,12/21/2022,1/15/2023,12/29/2022,99
TEL-1003406,2SHICT3U7L,2/20/2022,3/17/2022,3/24/2022,156
TEL-1007745,2SHICT3U7L,5/24/2021,6/18/2021,6/27/2021,279
TEL-1001558,GTIA8QBP0G,2/17/2021,3/14/2021,3/7/2021,211
TEL-1002820,GTIA8QBP0G,5/9/2021,6/3/2021,6/21/2021,91
TEL-1001562,1QXCITJOU0,4/22/2021,5/17/2021,5/8/2021,243
TEL-1012759,1QXCITJOU0,11/21/2022,12/16/2022,11/28/2022,81
TEL-1001563,ABV02FCSSO,12/13/2022,1/7/2023,1/26/2023,93
TEL-1012160,ABV02FCSSO,7/28/2021,8/22/2021,8/24/2021,266
TEL-1001564,X5UXDUBK3B,5/15/2022,6/9/2022,5/22/2022,156
TEL-1001774,X5UXDUBK3B,3/17/2022,4/11/2022,3/30/2022,297
TEL-1002427,X5UXDUBK3B,3/27/2022,4/21/2022,5/12/2022,78
TEL-1004003,X5UXDUBK3B,12/11/2022,1/5/2023,1/12/2023,49
TEL-1004464,X5UXDUBK3B,11/28/2022,12/23/2022,12/27/2022,15
TEL-1001565,B66QAO2KEW,11/17/2022,12/12/2022,12/12/2022,104
TEL-1003892,B66QAO2KEW,6/6/2022,7/1/2022,7/20/2022,23
TEL-1005129,B66QAO2KEW,2/9/2022,3/6/2022,3/2/2022,31
TEL-1001566,F7F504X0I0,4/29/2022,5/24/2022,5/27/2022,12
TEL-1014363,F7F504X0I0,5/7/2021,6/1/2021,5/24/2021,99
TEL-1001567,UO8UW2E7H8,4/15/2021,5/10/2021,5/23/2021,280
TEL-1008326,UO8UW2E7H8,7/29/2022,8/23/2022,8/14/2022,28
TEL-1014802,UO8UW2E7H8,11/16/2022,12/11/2022,12/12/2022,106
TEL-1001568,ITU6PWX9VO,8/31/2022,9/25/2022,9/28/2022,181
TEL-1006542,ITU6PWX9VO,2/1/2021,2/26/2021,3/17/2021,91
TEL-1008954,ITU6PWX9VO,6/19/2022,7/14/2022,6/27/2022,230
TEL-1013709,ITU6PWX9VO,11/11/2021,12/6/2021,12/8/2021,210
TEL-1001569,QPB28163W6,2/20/2022,3/17/2022,3/4/2022,73
TEL-1008334,QPB28163W6,4/15/2021,5/10/2021,4/16/2021,18
TEL-1011163,QPB28163W6,11/16/2021,12/11/2021,12/7/2021,148
TEL-1001570,7PSTH1ROET,7/25/2022,8/19/2022,9/10/2022,170
TEL-1011133,7PSTH1ROET,3/23/2021,4/17/2021,4/2/2021,53
TEL-1001571,SOSLUEZBZ7,8/2/2021,8/27/2021,9/12/2021,255
TEL-1008736,SOSLUEZBZ7,3/23/2022,4/17/2022,4/10/2022,224
TEL-1009261,SOSLUEZBZ7,12/19/2022,1/13/2023,1/8/2023,209
TEL-1001572,RPN5JU3U2J,11/7/2021,12/2/2021,12/13/2021,158
TEL-1004164,RPN5JU3U2J,1/18/2022,2/12/2022,2/18/2022,135
TEL-1004361,RPN5JU3U2J,7/14/2022,8/8/2022,7/30/2022,241
TEL-1001573,8XUN00CTTV,8/5/2021,8/30/2021,9/8/2021,223
TEL-1002825,8XUN00CTTV,5/13/2021,6/7/2021,5/22/2021,182
TEL-1003859,8XUN00CTTV,1/19/2021,2/13/2021,3/4/2021,236
TEL-1008146,8XUN00CTTV,11/17/2022,12/12/2022,12/21/2022,63
TEL-1001574,SVL2TUEX2W,9/24/2022,10/19/2022,10/17/2022,224
TEL-1001577,8U4ST0GLHA,1/7/2022,2/1/2022,1/9/2022,410
TEL-1001579,3W3LCQDWAG,10/2/2021,10/27/2021,10/25/2021,281
TEL-1009592,3W3LCQDWAG,12/29/2021,1/23/2022,2/10/2022,214
TEL-1011316,3W3LCQDWAG,6/4/2021,6/29/2021,7/8/2021,76
TEL-1001581,FAIQZ6KBEL,9/10/2022,10/5/2022,10/27/2022,16
TEL-1003273,FAIQZ6KBEL,9/17/2022,10/12/2022,11/2/2022,22
TEL-1005834,FAIQZ6KBEL,1/17/2021,2/11/2021,3/6/2021,22
TEL-1011607,FAIQZ6KBEL,6/11/2021,7/6/2021,7/3/2021,51
TEL-1012315,FAIQZ6KBEL,8/4/2021,8/29/2021,9/11/2021,150
TEL-1001582,WUKVEMQ3TP,9/5/2021,9/30/2021,10/11/2021,86
TEL-1001586,OVITXDHKUV,6/28/2022,7/23/2022,7/28/2022,165
TEL-1008723,OVITXDHKUV,2/23/2022,3/20/2022,3/5/2022,91
TEL-1001587,1YWU3D58E3,6/7/2021,7/2/2021,6/11/2021,118
TEL-1008280,1YWU3D58E3,7/17/2022,8/11/2022,8/14/2022,78
TEL-1001588,UBWWLJKPLA,4/17/2021,5/12/2021,4/17/2021,28
TEL-1010453,UBWWLJKPLA,12/24/2021,1/18/2022,12/29/2021,212
TEL-1001590,2XCFNK41VB,9/30/2022,10/25/2022,10/27/2022,300
TEL-1006414,2XCFNK41VB,8/28/2022,9/22/2022,9/20/2022,47
TEL-1009779,2XCFNK41VB,8/19/2022,9/13/2022,10/7/2022,129
TEL-1014130,2XCFNK41VB,6/25/2021,7/20/2021,7/9/2021,99
TEL-1001592,B5RA92CVM8,11/30/2022,12/25/2022,12/22/2022,14
TEL-1003655,B5RA92CVM8,2/7/2022,3/4/2022,3/10/2022,51
TEL-1004903,B5RA92CVM8,6/15/2021,7/10/2021,6/28/2021,228
TEL-1005222,B5RA92CVM8,12/6/2022,12/31/2022,1/9/2023,168
TEL-1007925,B5RA92CVM8,4/4/2022,4/29/2022,5/2/2022,60
TEL-1009263,B5RA92CVM8,10/18/2022,11/12/2022,11/23/2022,265
TEL-1013805,B5RA92CVM8,10/2/2022,10/27/2022,10/26/2022,103
TEL-1001593,7B1LPVXDVZ,9/15/2022,10/10/2022,11/1/2022,185
TEL-1003475,7B1LPVXDVZ,8/16/2021,9/10/2021,9/22/2021,195
TEL-1006982,7B1LPVXDVZ,5/17/2022,6/11/2022,5/26/2022,145
TEL-1009820,7B1LPVXDVZ,3/20/2021,4/14/2021,5/6/2021,79
TEL-1014337,7B1LPVXDVZ,11/10/2021,12/5/2021,11/13/2021,212
TEL-1001594,5Q01MPKBHQ,6/3/2021,6/28/2021,7/15/2021,186
TEL-1008867,5Q01MPKBHQ,10/16/2022,11/10/2022,12/2/2022,56
TEL-1001595,4R8KE4BVAE,9/20/2022,10/15/2022,10/8/2022,125
TEL-1004073,4R8KE4BVAE,11/24/2021,12/19/2021,11/28/2021,136
TEL-1006876,4R8KE4BVAE,1/13/2021,2/7/2021,2/24/2021,38
TEL-1001596,OLZ952M3PH,10/28/2021,11/22/2021,11/6/2021,205
TEL-1001597,KJJ37WG6LO,12/12/2021,1/6/2022,1/13/2022,250
TEL-1004705,KJJ37WG6LO,10/24/2022,11/18/2022,11/11/2022,245
TEL-1010654,KJJ37WG6LO,10/21/2021,11/15/2021,10/30/2021,111
TEL-1014115,KJJ37WG6LO,6/4/2022,6/29/2022,6/17/2022,95
TEL-1001598,RJAKA92PK0,1/30/2022,2/24/2022,3/6/2022,171
TEL-1004261,RJAKA92PK0,10/26/2021,11/20/2021,12/14/2021,259
TEL-1005236,RJAKA92PK0,1/18/2021,2/12/2021,2/17/2021,56
TEL-1011540,RJAKA92PK0,5/10/2022,6/4/2022,5/20/2022,49
TEL-1012216,RJAKA92PK0,1/14/2022,2/8/2022,1/16/2022,206
TEL-1001599,1LRD43FNM3,12/24/2022,1/18/2023,1/14/2023,75
TEL-1002592,1LRD43FNM3,3/4/2022,3/29/2022,4/12/2022,124
TEL-1001600,RBLMF4ACS7,3/28/2022,4/22/2022,4/26/2022,238
TEL-1013464,RBLMF4ACS7,11/20/2021,12/15/2021,12/10/2021,217
TEL-1001601,V349MOB3NM,5/9/2021,6/3/2021,5/11/2021,14
TEL-1009200,V349MOB3NM,3/1/2022,3/26/2022,4/17/2022,178
TEL-1001602,G07VK6WM5C,3/16/2022,4/10/2022,4/22/2022,40
TEL-1003814,G07VK6WM5C,9/28/2022,10/23/2022,11/6/2022,86
TEL-1011651,G07VK6WM5C,6/15/2021,7/10/2021,8/3/2021,74
TEL-1014928,G07VK6WM5C,11/7/2021,12/2/2021,12/2/2021,120
TEL-1001603,B4LY8R8OYS,12/15/2021,1/9/2022,2/1/2022,172
TEL-1003929,B4LY8R8OYS,11/21/2022,12/16/2022,12/9/2022,235
TEL-1013109,B4LY8R8OYS,10/7/2022,11/1/2022,11/20/2022,277
TEL-1001604,85FOIAQJM0,1/17/2021,2/11/2021,3/1/2021,290
TEL-1007608,85FOIAQJM0,8/23/2021,9/17/2021,9/20/2021,256
TEL-1001605,R79TFKV3B3,10/3/2021,10/28/2021,11/13/2021,321
TEL-1005746,R79TFKV3B3,8/10/2022,9/4/2022,9/22/2022,404
TEL-1008130,R79TFKV3B3,12/13/2022,1/7/2023,1/6/2023,301
TEL-1009199,R79TFKV3B3,3/23/2022,4/17/2022,5/3/2022,459
TEL-1001607,7VVWQ214A1,9/10/2022,10/5/2022,9/25/2022,169
TEL-1007999,7VVWQ214A1,5/2/2022,5/27/2022,5/28/2022,133
TEL-1009148,7VVWQ214A1,1/11/2022,2/5/2022,2/21/2022,149
TEL-1001608,PFP1162H7Y,9/23/2022,10/18/2022,10/2/2022,153
TEL-1003783,PFP1162H7Y,10/14/2021,11/8/2021,11/6/2021,151
TEL-1004652,PFP1162H7Y,6/20/2021,7/15/2021,6/25/2021,224
TEL-1004991,PFP1162H7Y,1/10/2022,2/4/2022,2/23/2022,213
TEL-1009925,PFP1162H7Y,2/25/2022,3/22/2022,3/27/2022,76
TEL-1012813,PFP1162H7Y,11/18/2021,12/13/2021,11/27/2021,75
TEL-1013491,PFP1162H7Y,1/12/2021,2/6/2021,2/6/2021,162
TEL-1001609,CZN2JIE3Q7,9/2/2021,9/27/2021,9/30/2021,459
TEL-1010845,CZN2JIE3Q7,3/16/2021,4/10/2021,4/21/2021,364
TEL-1001612,LJJOFD2IQH,8/2/2022,8/27/2022,8/11/2022,130
TEL-1001756,LJJOFD2IQH,6/7/2021,7/2/2021,7/12/2021,292
TEL-1001613,7VD7X38ETB,10/14/2022,11/8/2022,11/18/2022,221
TEL-1001971,7VD7X38ETB,9/25/2022,10/20/2022,10/1/2022,46
TEL-1002620,7VD7X38ETB,7/3/2021,7/28/2021,7/29/2021,298
TEL-1004599,7VD7X38ETB,1/26/2022,2/20/2022,3/9/2022,259
TEL-1001614,TUF2QOO3IY,8/16/2021,9/10/2021,9/25/2021,53
TEL-1005135,TUF2QOO3IY,5/7/2021,6/1/2021,6/11/2021,70
TEL-1009397,TUF2QOO3IY,9/1/2022,9/26/2022,9/3/2022,80
TEL-1001615,0X2SYAJVX4,4/25/2021,5/20/2021,5/12/2021,495
TEL-1001616,561NO12R85,9/28/2022,10/23/2022,10/19/2022,837
TEL-1003697,561NO12R85,9/23/2021,10/18/2021,9/28/2021,743
TEL-1006552,561NO12R85,12/15/2021,1/9/2022,12/27/2021,829
TEL-1007161,561NO12R85,11/12/2021,12/7/2021,11/22/2021,549
TEL-1010694,561NO12R85,7/11/2022,8/5/2022,7/28/2022,808
TEL-1014590,561NO12R85,8/6/2022,8/31/2022,8/27/2022,820
TEL-1001618,H2KORNNZIT,7/21/2021,8/15/2021,7/23/2021,227
TEL-1006572,H2KORNNZIT,7/22/2022,8/16/2022,8/17/2022,190
TEL-1001619,SNPSADDFMM,8/28/2021,9/22/2021,10/3/2021,162
TEL-1004236,SNPSADDFMM,7/8/2022,8/2/2022,7/29/2022,36
TEL-1004513,SNPSADDFMM,7/22/2021,8/16/2021,8/19/2021,111
TEL-1006747,SNPSADDFMM,4/25/2022,5/20/2022,6/10/2022,105
TEL-1012537,SNPSADDFMM,2/18/2022,3/15/2022,4/3/2022,245
TEL-1001620,BVZA30CZ4F,12/18/2021,1/12/2022,1/5/2022,10
TEL-1006131,BVZA30CZ4F,2/28/2021,3/25/2021,3/4/2021,123
TEL-1009923,BVZA30CZ4F,4/7/2021,5/2/2021,4/19/2021,93
TEL-1001621,I46G8G48NH,1/20/2022,2/14/2022,2/14/2022,213
TEL-1005900,I46G8G48NH,5/15/2022,6/9/2022,5/15/2022,225
TEL-1001622,NYC016YVUJ,11/16/2021,12/11/2021,12/12/2021,265
TEL-1001623,NTC3JP5AR8,6/16/2022,7/11/2022,8/1/2022,216
TEL-1001992,NTC3JP5AR8,10/4/2021,10/29/2021,11/17/2021,83
TEL-1002813,NTC3JP5AR8,8/9/2022,9/3/2022,9/5/2022,224
TEL-1003671,NTC3JP5AR8,5/22/2022,6/16/2022,5/29/2022,116
TEL-1003718,NTC3JP5AR8,2/2/2021,2/27/2021,3/11/2021,233
TEL-1006925,NTC3JP5AR8,3/30/2022,4/24/2022,4/16/2022,62
TEL-1007385,NTC3JP5AR8,1/4/2021,1/29/2021,2/16/2021,231
TEL-1009969,NTC3JP5AR8,8/5/2022,8/30/2022,8/18/2022,271
TEL-1012190,NTC3JP5AR8,11/29/2021,12/24/2021,12/28/2021,172
TEL-1001624,FDPDV9ZUGB,8/10/2021,9/4/2021,8/30/2021,169
TEL-1001871,FDPDV9ZUGB,5/14/2022,6/8/2022,6/19/2022,93
TEL-1003322,FDPDV9ZUGB,4/20/2022,5/15/2022,5/1/2022,202
TEL-1001625,C3B8NIR5AP,1/21/2021,2/15/2021,1/29/2021,193
TEL-1001626,4GXPSDN9DM,1/19/2022,2/13/2022,2/18/2022,39
TEL-1004428,4GXPSDN9DM,5/17/2021,6/11/2021,6/9/2021,30
TEL-1005634,4GXPSDN9DM,7/25/2021,8/19/2021,8/21/2021,221
TEL-1006391,4GXPSDN9DM,5/23/2021,6/17/2021,6/7/2021,135
TEL-1007122,4GXPSDN9DM,11/27/2022,12/22/2022,1/7/2023,40
TEL-1011358,4GXPSDN9DM,9/7/2022,10/2/2022,9/23/2022,140
TEL-1001628,PPH9PI4VQO,10/7/2022,11/1/2022,11/23/2022,376
TEL-1004165,PPH9PI4VQO,1/17/2021,2/11/2021,2/18/2021,454
TEL-1012876,PPH9PI4VQO,11/25/2022,12/20/2022,1/13/2023,492
TEL-1014875,PPH9PI4VQO,5/31/2021,6/25/2021,6/17/2021,271
TEL-1001629,5JYRHBCUG7,2/22/2022,3/19/2022,4/12/2022,193
TEL-1001953,5JYRHBCUG7,8/6/2022,8/31/2022,8/10/2022,215
TEL-1010608,5JYRHBCUG7,3/26/2022,4/20/2022,4/6/2022,294
TEL-1001630,NBY7VCL2DF,1/13/2022,2/7/2022,2/28/2022,183
TEL-1005021,NBY7VCL2DF,4/20/2021,5/15/2021,5/30/2021,96
TEL-1006906,NBY7VCL2DF,4/16/2022,5/11/2022,6/2/2022,138
TEL-1010239,NBY7VCL2DF,4/18/2021,5/13/2021,5/25/2021,278
TEL-1013284,NBY7VCL2DF,10/10/2021,11/4/2021,10/25/2021,84
TEL-1001634,5FFM6S4GZL,1/25/2021,2/19/2021,2/9/2021,101
TEL-1007792,5FFM6S4GZL,12/7/2022,1/1/2023,12/11/2022,298
TEL-1010428,5FFM6S4GZL,9/26/2022,10/21/2022,10/23/2022,145
TEL-1001637,HCTW06ZA5J,7/6/2022,7/31/2022,8/4/2022,189
TEL-1012516,HCTW06ZA5J,3/13/2022,4/7/2022,3/29/2022,18
TEL-1001639,MKU69FPPL9,11/4/2021,11/29/2021,12/7/2021,268
TEL-1005677,MKU69FPPL9,7/27/2022,8/21/2022,9/9/2022,221
TEL-1006533,MKU69FPPL9,1/25/2022,2/19/2022,2/22/2022,276
TEL-1006874,MKU69FPPL9,8/15/2021,9/9/2021,9/29/2021,236
TEL-1010542,MKU69FPPL9,5/31/2022,6/25/2022,6/9/2022,108
TEL-1011486,MKU69FPPL9,3/23/2022,4/17/2022,4/10/2022,118
TEL-1014960,MKU69FPPL9,10/3/2021,10/28/2021,11/4/2021,285
TEL-1001640,PX11KXQ587,4/20/2022,5/15/2022,5/8/2022,107
TEL-1009670,PX11KXQ587,7/9/2021,8/3/2021,7/19/2021,73
TEL-1013126,PX11KXQ587,11/23/2021,12/18/2021,12/29/2021,13
TEL-1001641,1KOREKLFKA,10/9/2022,11/3/2022,11/14/2022,22
TEL-1006242,1KOREKLFKA,3/2/2022,3/27/2022,3/15/2022,71
TEL-1010342,1KOREKLFKA,11/3/2021,11/28/2021,11/19/2021,158
TEL-1014229,1KOREKLFKA,10/6/2021,10/31/2021,11/20/2021,31
TEL-1001642,2BJX8EHKL3,11/20/2021,12/15/2021,1/3/2022,54
TEL-1005602,2BJX8EHKL3,8/30/2021,9/24/2021,10/13/2021,269
TEL-1007512,2BJX8EHKL3,7/23/2021,8/17/2021,7/27/2021,75
TEL-1010942,2BJX8EHKL3,11/19/2021,12/14/2021,1/2/2022,245
TEL-1012803,2BJX8EHKL3,12/15/2021,1/9/2022,1/12/2022,158
TEL-1014361,2BJX8EHKL3,2/17/2022,3/14/2022,3/17/2022,291
TEL-1001643,HT4P3N5R38,4/27/2022,5/22/2022,5/19/2022,264
TEL-1003476,HT4P3N5R38,7/4/2021,7/29/2021,7/21/2021,120
TEL-1009013,HT4P3N5R38,5/18/2021,6/12/2021,6/23/2021,24
TEL-1012885,HT4P3N5R38,1/19/2021,2/13/2021,3/6/2021,131
TEL-1014004,HT4P3N5R38,8/13/2022,9/7/2022,8/21/2022,184
TEL-1014466,HT4P3N5R38,12/19/2022,1/13/2023,12/23/2022,61
TEL-1001644,35PAW94IWQ,3/13/2021,4/7/2021,4/13/2021,169
TEL-1001645,26KABZ9IO5,10/20/2021,11/14/2021,11/5/2021,880
TEL-1006976,26KABZ9IO5,2/9/2022,3/6/2022,3/29/2022,474
TEL-1011978,26KABZ9IO5,4/19/2022,5/14/2022,6/4/2022,458
TEL-1001646,LZROERIWDI,9/5/2021,9/30/2021,9/25/2021,154
TEL-1009314,LZROERIWDI,4/10/2022,5/5/2022,4/29/2022,160
TEL-1010434,LZROERIWDI,7/23/2022,8/17/2022,9/1/2022,185
TEL-1012512,LZROERIWDI,11/26/2021,12/21/2021,12/1/2021,211
TEL-1001648,FKQBRZQ76Z,5/27/2021,6/21/2021,6/10/2021,298
TEL-1001649,Y8ZYN2TB7P,11/8/2022,12/3/2022,12/26/2022,287
TEL-1006004,Y8ZYN2TB7P,6/2/2022,6/27/2022,6/15/2022,173
TEL-1008826,Y8ZYN2TB7P,6/1/2022,6/26/2022,6/21/2022,250
TEL-1001650,0HNH7C8GF5,10/13/2021,11/7/2021,11/19/2021,12
TEL-1002127,0HNH7C8GF5,9/22/2022,10/17/2022,11/10/2022,298
TEL-1003379,0HNH7C8GF5,2/21/2021,3/18/2021,3/24/2021,47
TEL-1012651,0HNH7C8GF5,11/4/2022,11/29/2022,12/15/2022,116
TEL-1001651,F1K7XYTJ88,11/22/2021,12/17/2021,12/7/2021,203
TEL-1010170,F1K7XYTJ88,4/24/2021,5/19/2021,5/23/2021,218
TEL-1014171,F1K7XYTJ88,6/27/2022,7/22/2022,7/2/2022,248
TEL-1001652,F3AX46VV6I,10/27/2022,11/21/2022,11/22/2022,80
TEL-1002901,F3AX46VV6I,8/31/2021,9/25/2021,10/15/2021,205
TEL-1004278,F3AX46VV6I,11/17/2022,12/12/2022,12/27/2022,282
TEL-1011964,F3AX46VV6I,4/19/2021,5/14/2021,5/30/2021,283
TEL-1014465,F3AX46VV6I,7/13/2021,8/7/2021,8/18/2021,143
TEL-1001653,MHVN0IIXQX,5/17/2022,6/11/2022,6/13/2022,112
TEL-1004533,MHVN0IIXQX,11/22/2021,12/17/2021,12/31/2021,73
