Customer_id,imei_tac,brand_name,model_name,os_name,os_vendor
OD4ZM93D54,d42e987b227dfd8909fe04d55ce19493,SAMSUNG,GALAXY GRAND PRIME VE DUOS (SM-G531HDS),Android,Google
VW9L15SWLX,ceedb0948d34706fbd3bfb2c605dc36d,SYMPHONY,B13I,,
ZLTO4ESQ6T,cbc69cbc4e31814b11828895d72f53ef,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian
IKJPZQ0OTX,8fc15ca25224ecf23636420d41951365,MICROMAX,X088,Proprietary OS,Proprietary OS
X9FE1TWK1Z,ddf4aa1d6050a6e3768f3be852eb26d0,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
4E6HNCC7NK,9e3da8ae831de0573abaf5cdd0ab39cf,SAMSUNG,GALAXY J7 CORE DUOS (SM-J701F),Android,Google
0Q2B9MMGK1,5de24522561b13796556243e57945cbb,SYMPHONY,D54J,,
6CUNXV2SAB,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
XGQC7A545I,729066a9e19bbfcae85def9f8dd18ff8,WESTERN,D46,,
WLVQMD4TTF,fd358f7e1d1f6112d54fe2ff7223c2d7,LINNEX ELECTRONICS,LE 40 (LINNEX LE40),,
0JN3MSD2G2,17ee7ad1f4f2fddde683896d4420a3dc,XIAOMI,REDMI 5A (MCG3B),Android,Google
KUS9KGWYK2,7228bcd1fe401072ac8e51f08d61bd91,ITEL,IT5231,,
89YTNVL974,25307c186dfcd86916eaae1a88239369,WINMAX,MH23,,
FAPNOHZSS4,b159bfaf6a8f86abc6c41e15ab789040,BLU,JANET L,MTK RTOS,Motorola
OTF2F15GDV,dcaeeb737585595b6f8375863c5b1b30,WALTON DIGI-TECH,OLVIO L25,,
HK8Z8WZMJM,cd8d99838e79343c22406eaaaa2ae4fe,IMAX,"MX 115, MX 116, MX 117, MX 118, MX 119",Proprietary OS,Proprietary OS
WGLSVKZRN1,7664583ddfadb8d4f537ccedaed08186,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
TVE7MLKF6M,fbb14e83be4947f7fa529d75c7772072,AIRMAX,MOBILE A2,,
0GLR47ZF4X,5d149b87fd1a7a0114edd3b4bf8a2a4c,HUAWEI,Y3II (LUA-L03),Android,Google
CC7ESZ2GAX,344d48d4dff204599f7e1b15f814a249,NOKIA,105 DUAL SIM (RM-1133),Symbian OS,Symbian
RGAWI09U48,1fec98c91990e312a01db6ea295a388d,LAVA,IRIS 810,,
7AP275VBOH,91c3f9329b862bd81fa3631b84e75b4c,SAMSUNG,GALAXY J5 2017 PRO (SM-J530F DS),Android,Google
DYH1I1H29I,8fd6dfb28639cdc5aa7942e31163f352,TECNO,SPARK,Android,Google
Y2MHAUTK2R,dc93459f86a43d0b30566b7abb0e3168,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google
1RSHBYXUK0,0571ac12dba61e664e04177bf5406d80,SYMPHONY,"W60, W15, W125, T7I, T8I",Android,Google
00RTE5WMAY,ff662c6837f40426a7440cbb4e1efa2c,QUECTEL WIRELESS,"M26,M35,M50,M72,GC65",Proprietary OS,Proprietary OS
VS4CEKMG3V,b195adf0cd7d4d2b44fedb24a3fb1260,SYMPHONY,I50,Android,Google
4GXPSDN9DM,38ba5bc89c26938986c36ba4dace2aac,SIERRA WIRELESS,AIR PRIME Q2686,Proprietary OS,Proprietary OS
1XH9QSO6LK,b535d97f40234dfdbb645d92b6bcac04,LAVA,ARC 101,,
YVAA9DD7OU,4b8afaa35ef1abf920b374b3637e6c68,NOKIA,"1280, 1282",Symbian OS,Symbian
CZDNZ0JMHV,0bd476895dab575383305aba6b319957,SAMSUNG,GALAXY J1 ACE DUOS (SM-J111F DS),Android,Google
33TOUU9NAF,9307790643e839d8d0dc7e7b52d1afeb,OKAPIA,SLIM JIM,Android,Google
OU9F6PZ9S8,4590d9e4fdd198a65c7e7c1ccd0d9ee0,TITANIC MOBILE,PHONE T-3,,
NOV09TY4AN,d2f67f21abbfa043c9df4600e8e44287,HTC,DESIRE 626D (0PLQ110),Android,Google
5WMYEQIB4N,4ed8708d278da5a15612ca7d8f94db3f,XIAOMI,REDMI 5 (MDG1),Android,Google
1NAT4N6A2Q,41cf43a241734cab93e27cc494c6d794,NOKIA,216 DUAL SIM (RM-1187),Nokia OS,Symbian
0T6YI6CWWL,6149d6c751b80a85228b4db71b78998f,NOKIA,1200,Symbian OS,Symbian
GDX3E04540,de4dbf80db30668f935a993e444860ab,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
MNSWVWXH1K,62e43cd86bf15d9f64095d0e6ba8fd8a,,,,
7VQ8E88G8C,d7c8eeef9b724ecd580e8050cbfa9029,SB TEL,SYMPHONY BL46,Proprietary OS,Proprietary OS
Z2U6SFB69A,3d869d59c6c3bfacf0108a5202d3e5d1,WALTON,"PRIMO G5, HM, E4, F5, H4",Android,Google
1NIYAVL65Q,a0a36f2cc1ea59318c5ad87ecc61c5e5,WALTON DIGI-TECH,PRIMO F7S,Android,Google
GXFBT4Z6QF,778d69b54f618e1214dc46e8a0d9a7b9,LAVA,IRIS 505,Android,Google
NJIPYT39I3,542b7132c8ab43659f65069dcb8cecef,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS
Z61VO4K4RK,638748d45c096536851b5564a1122798,SYMPHONY,D22,,
QBCE6BFRL1,7feb690355f13fe74dc35b40daa7c957,RIYA,A5,,
0H8RKWTN8T,b72dafaec7339f4084cc1cd32ba0e71e,,,,
LFLIQO2VV5,7e2931323bde89e32d0d5696345ad284,SAMSUNG,GALAXY J2 2016 (SM-J210F),Android,Google
62OJVWFK5N,d26c33a614977c27ef20c99109bfc750,SYMPHONY,D69,,
4N65FPE1AF,67b78cbc1335f56eb759df053c9206d0,MICROMAX,Q351,Android,Google
LOS974I34G,f2a1f5abed7f58d125cac0ae1fbac437,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
MU7MD6K98X,27cec7bcf0f9233a03c510f9e911afb9,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
9KSYRGAN9Z,073c51e1dae2de64810d580a1a6b1cb1,ITEL,IT5040,,
Q5KB45PXOL,463888642b44ba636297cc0e00be7506,WALTON,PRIMO D8I,Android,Google
F3A2LC6CD1,69e5f9a1cc28c8de042dae2ab1ff9b24,WALTON,PRIMO NH3I,Android,Google
52ZX4NFXYW,82fad2455ea7a7476d581129b9ddb1d3,SYMPHONY,V42,,
DZDEDB2GZ0,a92b15c07bf7b4960d52790c3b00b083,WINSTAR,"W7000,W8000,W9000,W902,W903",Proprietary OS,Proprietary OS
2BI2KGRAEV,6782442d6714d5f71193f83e978e59a3,SAMSUNG,GALAXY J2 DUOS (SM-J200F DS),Android,Google
JC608THPFF,3814a423e3cdb6027053c45156ae038c,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google
GQQC284GAD,f58da5a2441dbdab0f7a30a565518b4e,SAMSUNG,GALAXY J7 DUOS LTE (SM-J700FDD),Android,Google
YFFMEBEDMD,1021ebf79b806fffd7e54f8a2eb09c7a,ITEL,IT5020,Proprietary OS,Proprietary OS
S9EARMREK2,dc93459f86a43d0b30566b7abb0e3168,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google
T0IYYS8BVW,a838d0b67fc0def966d330b8e9c3f638,OPPO,A37 (A37FW),Android,Google
PGGG7C5P90,8495febe4e03bd85f725a7cfdcea9f42,WALTON,"PRIMO C1, C2, F2, G2, R2",Android,Google
LL8332A1NI,12b50e74ea0c1eef3a713158919b8a92,SAMSUNG,GALAXY J3 DUOS HSPA (SM-J320F DD),Android,Google
JHCU1MZ5Z0,fbb16444bf2d311ce05ea42ec6a5792b,SYMPHONY,"D27, W19, L25",Proprietary OS,Proprietary OS
DV1IQD8G4U,8b1148c1585320e75951d7e6d7bd675a,IMAM TELECOM,Y6,,
310UR7L5FG,0e6c72ee53ab1001bd9855a12fa8f26f,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS
UUB28MVD6M,69eca65b8a7ffa74efaf28d43607865e,SAMSUNG,GALAXY J7 DUOS LTE (SM-J700FDD),Android,Google
BO2NT2P0XV,1a53d1972c1f182bc9fd174bc1766a16,SYMPHONY,D10,,
EM06HKZMYT,123f506aedc099f8d3e72ed32b53259e,SAMSUNG,GALAXY J3 2016 DUOS (SM-J320F DS),Android,Google
QKWI8PF3XY,165acdb176c002cd45cab78630f5405b,SYMPHONY,"V60, P6, V40, T90, ZVI",Android,Google
8JZANFGIJR,59e68dff475e25ca37ba21b9ea77ab7c,MOTOROLA,L800T,RTK,NXP LTD
5JXWMN5USK,f2f2e2066639a4d1a4c016af5457a8e4,ITEL,S12,Android,Google
WBM493QB6C,45b10fe6e740653b9406e93db8b7dc35,SAMSUNG,GALAXY J2 PRO 2018 (SM-J250F DS),Android,Google
JD00VA48ZJ,11d74509397faef28c26414b37e02737,WALTON,"PRIMO RM, WALPAD PRO, X4, ZX2, HM2",Android,Google
BRXPY4FY8W,980038212da4b80c5c46c1a43959b59e,XIAOMI,REDMI NOTE 5 (M1803E7SG),Android,Google
05BIBEZHUR,17f5b8f3d79c6d3832c83bee1941d977,LENOVO,"LENOVO A6600,LENOVO A6600 PLUS (A6600D40)",Android,Google
FOR3AUEHCI,200fdb011d6ba8cc5fc25c817b0e0366,SAMSUNG,GALAXY J1 ACE DUOS (SM-J111F DS),Android,Google
9NAJVQBF3L,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
12TI9DXDR4,f52dff22823fd51f904565df4165c8a1,LAVA,IRIS 50,Android,Google
J1P9YR7MUX,d3094e99427dc83b47d7e9cae4d15948,SYMPHONY,S50,,
I4GKGR1ZDQ,e90cf21acc4329f32b2a21be36f2e806,SAMSUNG,GALAXY NOTE 4 (USA),Android,Google
9RDQN8ND5C,1f7851e5fb9139c7051c9a035ed585a5,ALCATEL,20 08 (2008D),Android,Google
MHE2NN3Q0O,ca114acd94acdc7071b41478d61cb380,SAMSUNG,GALAXY J7 PRIME (SM-G610F DS),Android,Google
D25FFX3RFB,c9569d057c8c9c4ec9ac5413e601888b,SYMPHONY,V46,Android,Google
DXVQQXBIKD,cdaa8d9d7b9a66a7b25ec064d82c3d5c,DAFFODIL COMPUTERS LIMITED,DCL E10,,
VFY5043UMT,075da346f47a0324be2eb06936a946ec,APPLE,IPHONE 7 PLUS (A1784),iOS,Apple
0M5QREE8JN,dbc5005841c507b07a2c9e8e3b87d8b8,NOKIA,E52,Series60,Symbian
2S7RFNDZJ5,c9569d057c8c9c4ec9ac5413e601888b,SYMPHONY,V46,Android,Google
MJ54L74UYE,6ad2cef502a017fb6fc6ca24eb59f3bb,LINNEX ELECTRONICS,LE28 (LINNEX LE28),,
R8VOYOZV52,b311b413bd79f9ec9bd722a09415aca1,AG-TEL,A-6,Proprietary OS,Proprietary OS
LIRA5DZZU1,1341a701c37ddfde2516760c03e9c395,HUAWEI,Y5II (CUN-L03),Android,Google
1HV8A2RFV8,5497ed5932adf851ed5812d677a2d625,WALTON,PRIMO NX4,Android,Google
ML5KC68IC2,d1e1a10fe4b6423164b10386d944d879,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
4WQTG67SOU,01f46580b1823184c0f64767ad02721f,SAMSUNG,GALAXY CORE II DUOS (SM-G355H),Android,Google
PQ8FL9H0RT,7e21b3d54606a56c98d1e0fdbe4957c3,MOTOROLA,"ASANTI,PHOTON,XT897,SPYDER,DROIDRAZR,XT912",Android,Google
QAPZYE6O3Y,8bf1cca8c79b8186f85d2c4d284360c7,APPLE,IPHONE 8 PLUS (A1864),iOS,Apple
OF97V7SDTR,e9e5109f07a77e9e5790bde9fc346de8,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS
F2T33GWHC9,a651be54ab7fe4f4eb1847691f4817f3,HUAWEI,Y3II (LUA-U22),Android,Google
56WPH9ZUXD,9286e3ea6db8086544372bb4deb1116c,HUAWEI,Y3II (LUA-L03),Android,Google
JB3JS95638,5302a906a984d54fe221832264b0d7bb,SAMSUNG,SM-J600F DS,Samsung OS,Samsung
P7VSMZ1NB7,147e33d1ddd419c78d5e89db4088807d,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
FPBGSNFLFJ,824124de760c144da8b76db2cf68e2dc,SYMPHONY,V65,Android,Google
X2T20KHOCO,ceedb0948d34706fbd3bfb2c605dc36d,SYMPHONY,B13I,,
OMQ6S47B5R,e157d4b9683bdf3918076d53c6aa0e2e,LAVA,IRIS 505,Android,Google
M8EP65LI7B,be997b54df7af0e85ac25ba139ad8881,LENOVO,VIBE P1M DUAL SIM TD-LTE,Android,Google
21IXOKYLE1,c9569d057c8c9c4ec9ac5413e601888b,SYMPHONY,V46,Android,Google
N0PXU48EJO,4a9809102e479a4f66ce6534053e95be,SAMSUNG,GALAXY J7 DUOS LTE (SM-J710F DS),Android,Google
3CBQC3H9IM,8982e91e3b1e1e1717806c9829034a6f,ITEL,IT1409,Android,Google
BSOSX7ZAAH,4c4daae610608092e66a6b968ec7444a,SYMPHONY,BL90,,
TEH5JAXU7P,e979665be9cdbbe5189244b2ea9a7861,SMART,S-14,,
1X6DEN7C3E,dad37f5a2b4ef4cdab7e5a777e9ea84c,WALTON,PRIMO GH7,Android,Google
ZQUKMUBMCR,a1dd3db65369cc2120251c6dc983ab89,SAMSUNG,GALAXY ON7 PRO (SM-G615F DS),Android,Google
Y0ESE7QP0Z,b362ef10a2360fd491650c3ac139a8a6,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
K8NJS42W4X,767c1da00b5b06549190b3fc0f413354,NOKIA,"105, 1050 (RM-908)",Series30,Symbian
K68PICWHMI,e4689599e66e0a454e76a7ae8d67d31a,SAMSUNG,METRO SM-B350ED,Samsung OS,Samsung
DNBG660JLA,fa72974c2beb706153619bf68b287957,SYMPHONY,L65,,
T1X6YNT4B4,6fdf2e099a83c08760888e20079a00f5,XIAOMI,REDMI 5 PLUS,Android,Google
45DDMY89WP,dfbbb45655d9dee4443314a5dc5ec2be,,,,
TQ9UYBWQGQ,be80414efde92aa866eed1a7d56f9d17,SAMSUNG,GALAXY CORE PRIME TD-LTE (SM-G360M),Android,Google
9CPCP8DTKU,6908948674725cbf23b2d12f4e7822a1,,,,
N36E8A6XYK,d284da35df0f5ae63c85665c363943f1,WALTON,OLVIO L10,,
PWO8OCN1FJ,a7445da8d3c42ea4a6f364c91cfeb1a5,LINNEX ELECTRONICS,LE01 (LINNEX LE01),,
A5DLZGT0KQ,71a90dfa09f958637e1577303f62e228,SYMPHONY,V47,Android,Google
VU3FFA1RUI,3bab1e610ee8c0f1120aa6cfa7a6f2ef,ONEPLUS,3 (A3000),Android,Google
FFZ6L399W9,399d8aaf001996da375ef6be11038e84,WALTON,"OLVIO ML4, L16, ML5, MM11, MM12",Proprietary OS,Proprietary OS
MHQAKCVFLU,a838d0b67fc0def966d330b8e9c3f638,OPPO,A37 (A37FW),Android,Google
PHH6BGCQVH,5b64152d3f304e54763221948ade0b56,VIVO,V5 (1601),Android,Google
J9M2662890,2d3afee08266aca3724c05fd11e84c4b,GREYMARKET,HANDSET,Proprietary OS,Proprietary OS
8LDYF0N94F,f2f2e2066639a4d1a4c016af5457a8e4,ITEL,S12,Android,Google
HBJFYF13I5,ca72abe80638fbb184dd1204883fd2b9,NOKIA,2 DS (TA-1029),Android,Google
NYREFDM4LY,7f98e9cfbfafd9e4832e9ed7496d2b5c,SAMSUNG,GALAXY C7 (SM-C701F DS),Android,Google
C4MKXAW9VO,beb3f363862fd831eb75712ba5dde495,ITEL,A11,Android,Google
QYPQWOAEW9,cbbdbb8fa50339ce0b0eeb998c5e81a7,ITEL,IT1513,Android,Google
1OZU36I49N,0d33cbafc743c0f416dffe554505b457,ZTE,MF65,Proprietary OS,Proprietary OS
J0UPGENQFA,c51e04188326d4cf9337bad125499446,ASUS,ZENFONE 3 MAX (ZC520TL),Android,Google
IIODXKT504,7664583ddfadb8d4f537ccedaed08186,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
L04B7ZO3SW,7664583ddfadb8d4f537ccedaed08186,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
3BBEFW6VJZ,c39509e3ca6f490e80213ba16b6a0235,,,,
EURURTLXM5,b195adf0cd7d4d2b44fedb24a3fb1260,SYMPHONY,I50,Android,Google
JBAKAQPMX5,290a5a22273890246e7bf78d33626e8d,LAVA,R1,Android,Google
ZJFVUHNMOB,49e3e241b83a6f5fbb71b7958e0f5b85,KINGSTAR,"KS - E300, KS - E400,KS-C1,KS-C2,KS-C3",Proprietary OS,Proprietary OS
WPZZPNQR8S,ad64368ee3ee572f421dc2029b5766c4,WALTON,OLVIO L7,,
VDW90OISGJ,78309d213f5fce9de5e5c6c72fc36c24,SAMSUNG,GALAXY J5 DUOS (SM-J500H DS),Android,Google
PX9S2LP4GR,2572807dfc56e0cf1a4cba2f61c44878,SAMSUNG,GALAXY J1(SM-J120G-DS),Android,Google
68H8D9AKPK,30ebb4d58bfa8c38d5b4260503612bee,NOKIA,6 DS (TA-1021),Android,Google
ETPGQPR7KC,a0c8f395ab38d3b25ae46af39c0bba6c,MICROMAX,X372,,
K8OURN3L2F,d3094e99427dc83b47d7e9cae4d15948,SYMPHONY,S50,,
A3A5JZS29W,140ec437d345e2693ece59e99c7fb019,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
1TZ59LABKX,3103fab843e9ea3e37cfd9f3afa3d59c,SAMSUNG,GALAXY J5 2016 (SM-J510GN DS),Android,Google
6BZ2O7XIRA,3b91b28c977886f58210f219e4a79b5a,SYMPHONY,I10 PLUS,Android,Google
M13263CLMB,56451f94690db72f38e8dbbdc558acf3,QUECTEL WIRELESS,M35 SERIES,Proprietary OS,Proprietary OS
OE3N8D39IV,d522f4c2fa8f2071199f1ab57ad160b0,SAMSUNG,GALAXY STAR PRO DUOS (GT-S7262),Android,Google
W3VB98N169,8197075356988b459be16eb071105f39,SAMSUNG,GALAXY J7 PRIME2 (SM-G611F DS),Android,Google
PXINC007WN,a4d5dc7b3a6bc68434a539b75d9e968e,HTC,DESIRE EYE 4G LTE NA (0PFH110),Android,Google
OPHO9NCFNE,24e143abfe2b52f96b5dde22062863a1,PEACE,"P60,P70,P80,P90,P100",Proprietary OS,Proprietary OS
5RUPNFI04S,6348f6879ac5f8bc1d1af03af73d6db4,SAMSUNG,GALAXY J7 DUOS LTE (SM-J700FDD),Android,Google
LR9V0CPMWJ,fdfd48380e6cdd5dcda3ca4a046c0a48,SAMSUNG,"GALAXY S DUOS (GT-S7562,GT-S7566)",Android,Google
NBXZW8NDNZ,555ea0a68d52ac119c581cd8e5c2295b,SAMSUNG,GALAXY J4 2018 (SM-J400F DS),Android,Google
LNPE3V1RUK,4c42dd6a896c0269dd2bd9bfd934f66c,JIN HUI MA,MARS2,Android,Google
MHVN0IIXQX,6440ffeed11256566c0dda6f37b46e1f,ULYCOM,V100,,
PFF8TIQ5OH,dc6e85540578d3a9e265dc9f13b643f2,SYMPHONY,B20,,
QEE6PW6KSR,dd2c2a9abdcf1665c53f32dbb5cb386b,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
698UAJRQ7F,36714bcfb13e40a1578f650e00618216,SONY,XPERIA XA (F3112),Android,Google
HV1YSHIC4I,c11b65d7c4da35ae7ea8182078953df0,SYMPHONY,V110,Android,Google
OHB86PCH4G,ec3518d2d983aa3dc0aee9f5a7bab877,SUNUP,SPN266,Proprietary OS,Proprietary OS
HGZLQ62J3A,75b679251c6c2831d807fa04a60cdabd,NOKIA,XL (RM-1030),Android,Google
CSJM2HT3PX,3c858ab94ad1d396500610b0ff02b7c3,LAVA,IRIS 60,Android,Google
UR9M3UDUJL,fe5761856041b3f624e19352e75bd40c,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
GEGBFV55MR,dad37f5a2b4ef4cdab7e5a777e9ea84c,WALTON,PRIMO GH7,Android,Google
3SQPEGZAKZ,3a61cbece648e4fc0a2bd6017471c4fb,ITEL,S11,Android,Google
A9YH3ARSIT,cd1736f75ef6a8ffff1a02107924a1cc,G-PHONE,GP21,,
12QCM7EZCB,5764f1118523621e38a0da0704d45956,SAMSUNG,GALAXY J2 2016 (SM-J210F),Android,Google
SN9IILMMRN,e49e2a9e91aba4a2aaddd4b30502f672,,,,
79F1WAQZX5,a0c2d4b4a174ff5dfe8828659ae489ea,OPPO,CPH1729,Android,Google
J3GU0Z3SZL,d5277dcf06bc2bea14c9f4c04a584207,HUAWEI,Y3 2017 (CRO-L22),Android,Google
WXY7UZES7G,db0b159be1f693d4f45dfb0e112603d5,WINSTAR,"W666,W777,W888,W999,W1000",Proprietary OS,Proprietary OS
NKWYA2O35K,c62b1c99346cd2556c301a86ae4544a2,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS
3UYPIBAMUR,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
A8ZLX80LWE,7e2931323bde89e32d0d5696345ad284,SAMSUNG,GALAXY J2 2016 (SM-J210F),Android,Google
EXXYLNFDFJ,1b9d4b7490cf0e1fc1233da976c238d3,SAMSUNG,GALAXY GRAND II DUOS (SM-G7102),Android,Google
6PGYUXPT3J,81d567ad27a3b8b97243cade0c8d9fbc,SYMPHONY,T150,,
WT11IO7BRK,542b7132c8ab43659f65069dcb8cecef,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS
EB4LH0UV8F,013f3f382a463b4c8bae72e49beef49b,SAMSUNG,GALAXY A5 (SM-A500F),Android,Google
W61CFPWUWL,198f7a5c894f39fbcbef619e54f01b43,M.S. SOHA,Q69,,
4MEEVAS5ON,638748d45c096536851b5564a1122798,SYMPHONY,D22,,
EV22001CVK,3fb5a9034aee80f5b3be355a4f80f18d,SYMPHONY,BL80,,
7GXGWY953H,5824b6bf7ddb8cf0ae7ee14c868a430e,SYMPHONY,B13I,,
XSZYCNONFN,13d816c956b0836db3539e890ee2d70e,SAMSUNG,GALAXY J7 DUOS (SM-J720F DS),Android,Google
RFJBJWW0HJ,216e21a0f7e208d7a51af9d061e4d01a,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
DZ4ZT3OFX8,1f36136e0777d72fc25dfdea3a5b1f80,ERICSSON,BYTWO B101,Symbian OS,Symbian
T1QRDF7OY9,2f62e91a8ab073bd3a2a0c7bcf7a342e,LITEEL,LT2407,,
AV8HQLSAG9,8e660c9bcfea8edde5828b1fb39c3388,SAMSUNG,METRO (SM-B313ED),Samsung OS,Samsung
LHR7N35208,638748d45c096536851b5564a1122798,SYMPHONY,D22,,
3KVOYAEDFH,0ad4bdf9fa2c70beb36bc0dbdd6b0c7c,LITEEL,LT1803,,
0H49Z6GJ3R,daf103331106a8909c9e266502d7ee0e,SAMSUNG,GALAXY ACE STYLE (SM-G313HZ),Android,Google
7UEMFMSXE9,d1c8886827756b9044f4bcc539ba8ce3,HUAWEI,ASCEND Y511-U30,Android,Google
3RNEJN6SF0,464de594e6a41d27d31162a6ce61b90f,SONY,XPERIA X (F5122),Android,Google
1XL5IQHH2V,d98fa68415dbaeaf70ba1ea546c12ded,NOKIA,107 DUAL SIM,Symbian OS,Symbian
AAMA7V1CG2,b4ed54a168b88323e8ded241fb628a96,WALTON,OLVIO MH14,,
A6DYOHNF1Y,b9cb50e82290d8806f4ed90e3e3f528b,OPPO,MIRROR 5 LITE (A33W),Android,Google
OKE48A2F94,8d9971455e289c11f03fb162f9268ff4,KINGSTAR,HERO 1 (H1),,
U6UHGW0LZM,ff662c6837f40426a7440cbb4e1efa2c,QUECTEL WIRELESS,"M26,M35,M50,M72,GC65",Proprietary OS,Proprietary OS
WN4I1P8ZX8,113e44d07e95df1319a9ca9df2a31c0f,SYMPHONY,R100,Android,Google
W3JV1SK2HS,2192218c63d2958ba46803fe2a5de3fb,SAMSUNG,GALAXY S IV (GT-I9505),Android,Google
737AMWVTPV,b97c09052ec84a510d6bfea21ed4a2ea,XIAOMI,REDMI 5 PLUS (MEG7),Android,Google
9NJ3YNO63X,8b1148c1585320e75951d7e6d7bd675a,IMAM TELECOM,Y6,,
858E7Q15MI,4e3147e1728b0f303e79d808dc38279c,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS
UNUGUGB1H0,542020b1ac420ca23e15125041edb055,NOKIA,130 DS (TA-1017),Proprietary OS,Proprietary OS
UXAVTK2Y7R,e6366538efc54e889f4333e63fac6c23,SAMSUNG,GALAXY A7 2017 (SM-A720F),Android,Google
1MY8PVSGTK,9d2ec44102ff29c351e96f8f2d8dcadd,ITEL,IT2180,Proprietary OS,Proprietary OS
UEJM7QITKD,1fec98c91990e312a01db6ea295a388d,LAVA,IRIS 810,,
OZUGHZ9YIV,799bae4f87f6fe1ec8e8468a07f8b08a,SYMPHONY,I21,Android,Google
27JB51VKYW,f6028db2c8618fb1498527636dbe176a,SYMPHONY,B17,,
UGEXSRJTMU,8541d435e337dfd87337670fb5dc6425,WALTON,"PRIMO EF, NF, R3, RX2, E3",Android,Google
QZ9IERXP7K,5854d3ca1fdc3192adba4c3b8d00e434,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS
79S65YG1YW,d6ab113fb287de4c7eb06e7a8272ad07,MAXIMUS,M13,,
BPRN3U954J,5854d3ca1fdc3192adba4c3b8d00e434,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS
WM8S9077H1,8c9f95a619d9230e6e9660b8b49fd849,MICROMAX,Q354,Android,Google
UQA8IDCX8X,073c51e1dae2de64810d580a1a6b1cb1,ITEL,IT5040,,
XVKQU0NH0W,5e264d98804664d75078f9b4bfbdf280,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
KEFV3069SM,4099cb150beea2f3a0f93ddac21e2ae7,RAJON,ZX6,,
PFP1162H7Y,a6d19cb51d7bbe04a113b0e3f52f0f9d,SAMSUNG,GALAXY J7 (SM-J730GM DS),Android,Google
AVPHX61H8I,61cd8b39ab39ecac08f5c8f90cb145f0,SYMPHONY,D52I,,
4F5FJSBSZN,b9cb50e82290d8806f4ed90e3e3f528b,OPPO,MIRROR 5 LITE (A33W),Android,Google
RKRBYY4RQG,3893836bb35129b62dbbe570f35301ba,SYMPHONY,V100,Android,Google
7WVKLU2F59,15db6d7acb73de0141990b8390ca1917,VSUN,AQUA,Android,Google
YJT38O9QU9,d8244279afc0a91870a481c6a097710f,SAMSUNG,METRO (SM-B313ED),Samsung OS,Samsung
M3R1KG1MLQ,778d69b54f618e1214dc46e8a0d9a7b9,LAVA,IRIS 505,Android,Google
RDJ8Z858P0,d6c368f921a1b01c6dba1af554fadc7d,ALCATEL,PIXI 4 (5045D),Android,Google
CAEZVQ4R5E,748521fc6047b48b98123b406f8fd433,SYMPHONY,B12I,,
MXBTGB408E,6eb45044ea1a8059bb1c7eb30df28787,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
GKL6ICM0HP,13cd2af6e609f0b8d9a242021f8ab90a,SAMSUNG,GALAXY ON5 2016 (SM-G5700),Android,Google
OTF06CUKNB,0540d227a63e87d0cdf2baab2cc485e5,WINSTAR,MOBILE PHONE S-2,,
YBR19ERGP6,fd6e8ae4701bf8b796b604aa00a08b31,SAMSUNG,GALAXY J5 2016 (SM-J510GN DS),Android,Google
BXZE9J8IFU,a27619383b3f4a1e41ef0503aa4f1873,MAXIMUS,M31,Proprietary OS,Proprietary OS
6RD26UJFP9,7892860033807d7adbbb8368408e4277,HUAWEI,MATE 9 LITE (GR5 2017),Android,Google
